,surface_composition,density,band_gap,efermi,formation_energy_per_atom,total_magnetization,volume,energy_per_atom,pretty_formula,material_id
1151,AgNb,,,,,,,,,
1152,CdSn,7.3379720387002525,0.0,5.23677696,0.06944843,0.0001697,52.30129626926693,-2.37980045,CdSn,mp-1183726
1153,ReRh,,,,,,,,,
1154,IrZr,12.595899561828572,0.0,6.44974253,-0.8618473787499994,2.2125e-05,149.4660548112034,-9.55491290375,ZrIr,mp-568992
1155,AgCd,9.34931136858541,0.0,3.12652993,-0.06527529166666657,3.89e-05,39.12397424140331,-1.93464121,CdAg,mp-2642
1156,PdTc,,,,,,,,,
1157,PdY,7.142412710750713,0.0,4.15615673,-0.9120411341666665,3.655e-05,90.82258832611222,-6.7333219325,YPd,mp-1066136
1158,CuNb,,,,,,,,,
1159,AlHg,,,,,,,,,
1160,MnNb,,,,,,,,,
1161,AlNi,5.906844592010392,0.0,9.25622193,-0.6575662599999994,0.001163,24.085039035272114,-5.420265075,AlNi,mp-1487
1162,AgHg,12.105573628551594,0.0,2.85397851,0.08339398458333336,6.435e-05,169.246632081953,-1.48468505375,AgHg,mp-758523
1163,AlLa,5.190966771320567,0.0,7.7870451,-0.41150694124999987,0.000222275,212.26247098602286,-4.75229840875,LaAl,mp-12684
1164,OsRu,17.095496374797484,0.0,8.47822675,-0.00946380999999974,0.0003809,28.29488068060323,-10.26032559,OsRu,mp-1220023
1165,HgNi,13.744181000157882,0.0,5.38692813,0.21865789999999974,0.0020432,31.326000073480454,-2.82306751,NiHg,mp-1008
1166,IrRh,17.02618800921398,0.0,8.35378396,-0.025871410000000594,3.61e-05,28.782863223256655,-8.1143414,IrRh,mp-1223919
1167,HfNb,11.200090133925391,0.0,4.74645999,0.11384447499999872,0.0019389,40.23755935309342,-9.91540043,HfNb,mp-1224307
1168,RhTa,,,,,,,,,
1169,CuW,,,,,,,,,
1170,TcV,8.926404522114195,0.0,7.64553985,-0.37297394500000003,0.00149,27.706920381581142,-10.094461985,VTc,mp-2540
1171,CrPt,14.929190435287646,0.0,7.67044105,-0.10458227499999939,0.0050729,27.482143818036814,-7.966559865,CrPt,mp-1206750
1172,AlV,,,,,,,,,
1173,AgPd,10.69361505301019,0.0,3.46420711,-0.06059198166666668,5.98e-05,33.27536346197809,-4.06509998,AgPd,mp-1229012
1174,AgW,,,,,,,,,
1175,Pt3Sc,16.237086859265233,0.0,6.74664509,-1.0401286387499997,0.0029174,64.45028391033506,-7.1764266975,ScPt3,mp-481
1176,Zn3Hg,9.555214782013255,0.0,3.34470824,0.10195819999999978,3.135e-05,137.92052733997832,-0.91854450875,Zn3Hg,mp-972095
1177,CdIn,7.249754593023246,0.0,4.72513974,0.030965074999999898,0.0013255,52.046262631781396,-1.79797818,CdIn,mp-1183669
1178,ScZr,4.737454893620727,0.0,3.90903397,-0.001958657500000349,0.2519972,47.73281625681562,-7.442043525,ZrSc,mp-1215201
1179,HfV,,,,,,,,,
1180,PdW,15.418246140974167,0.0,6.25495382,0.1345251600000008,1.69e-05,31.260888240098016,-8.932781545,PdW,mp-1219935
1181,AlRh,7.9347519244194435,0.0,8.95882625,-1.10165163,0.0013293,27.182009455962028,-6.643694325,AlRh,mp-364
1182,CdPb,,,,,,,,,
1183,AuCd,13.128441240650785,0.0,3.98557037,-0.1834811525000002,7.585e-05,78.26268636729198,-2.2735233125,CdAu,mp-1404
1184,FePt,14.814624174511733,0.0,6.4400158,-0.23247077999999988,3.2802089,28.12608693508112,-7.502573155,FePt,mp-2260
1185,IrTi,13.171720210331939,0.0,8.25130906,-0.8578337400000002,0.0015712,30.26703079775998,-9.22457537,TiIr,mp-1235
1186,WZr,,,,,,,,,
1187,HfRu,13.595489341688483,0.0,6.76135166,-0.8111640100000006,1.69e-05,34.145170489394275,-10.42695095,HfRu,mp-2802
1188,CdNb,,,,,,,,,
1189,SnTa,,,,,,,,,
1190,CdTa,,,,,,,,,
1191,PtTi,12.760334190395493,0.0,7.25492798,-0.9205670874999994,0.00119635,63.23182774839734,-7.9035473625,TiPt,mp-998949
1192,AgV,,,,,,,,,
1193,YZr,5.454318727405002,0.0,3.54781108,0.11240303333333301,0.0194661,54.83959921207366,-7.39448461,YZr,mp-971933
1194,GaRe,14.21898854116881,0.0,6.26612911,0.11495843250000082,0.0002418,29.888325887911865,-7.62135012,GaRe,mp-1224777
1195,FeTl,,,,,,,,,
1196,MoTa,13.523283453942348,0.0,6.61164174,-0.1071801850000007,0.0061111,33.99937177786622,-11.458886395,TaMo,mp-1217895
1197,AgTa,,,,,,,,,
1198,RuZr,9.02937695427734,0.0,6.23973897,-0.6428069350000012,4.37e-05,35.36364700351977,-9.553851805,ZrRu,mp-214
1199,AuFe,13.604631208906012,0.0,5.27906118,0.2502465950000001,2.8824349,30.857395571158527,-5.621342695,FeAu,mp-1224962
1200,TaZr,,,,,,,,,
1201,InOs,,,,,,,,,
1202,HgPt,18.021971241043683,0.0,5.08798874,0.05672249499999982,5.14e-05,36.45728460278236,-3.13054587,HgPt,mp-623
1203,GaTa,,,,,,,,,
1204,CoNi,9.009943038417743,0.0,6.75714018,0.006243017499999226,2.2311045,21.678667160912198,-6.43782678,CoNi,mp-1226076
1205,CrHf,,,,,,,,,
1206,MoPd,10.88557703326927,0.0,6.93158605,0.038431980000001253,9.6e-06,30.868982369073088,-7.97262906,MoPd,mp-1221413
1207,CrV,6.9195005409897075,0.0,6.32681961,-0.04233459499999981,0.0010145,24.702925479877987,-9.410036415,VCr,mp-1216394
1208,AuRe,,,,,,,,,
1209,CuRe,,,,,,,,,
1210,GaNi,8.62163515658008,0.0,6.92124726,-0.36398708000000024,0.0006519,24.73317939339917,-4.76794294,GaNi,mp-1941
1211,GaHg,,,,,,,,,
1212,PdZn,9.82883490567103,0.0,4.3445821,-0.5754307274999997,0.003989,29.029764973484568,-3.7934045,ZnPd,mp-1652
1213,CoSc,5.682768496639224,0.0,5.04037795,-0.3703844950000006,0.0562726,30.357020679218348,-7.090777945,ScCo,mp-2212
1214,TcW,15.075000469619319,0.0,7.99534205,0.11123899500000078,0.000445,31.045195087968203,-11.548134195,TcW,mp-1217337
1215,AuRh,,,,,,,,,
1216,PbSn,9.032526482523004,0.0,7.21913467,0.045975584999999874,0.0001957,59.915272680655285,-3.80646668,SnPb,mp-972692
1217,ZnZr,6.94938438756032,0.0230999999999999,3.85527384,-0.28458596250000046,0.0016141,37.427087222911254,-5.18816658,ZrZn,mp-570276
1218,MoSc,,,,,,,,,
1219,AuNi,,,,,,,,,
1220,OsY,,,,,,,,,
1221,CoHg,,,,,,,,,
1222,LaTa,,,,,,,,,
1223,CrNb,,,,,,,,,
1224,ReZr,,,,,,,,,
1225,CoRe,15.722575524471504,0.0,6.59967291,0.07686117499999945,0.001695,25.89047004149309,-9.699561315,CoRe,mp-1225995
1226,FePb,,,,,,,,,
1227,ReTa,18.529271914578253,0.0,6.8676142,-0.19785796750000095,0.0003013,32.903344747893826,-12.3490102,TaRe,mp-1217894
1228,MoOs,15.733006061668924,0.0,8.10926898,0.07817211000000057,9.98e-05,30.20379340262671,-10.958312685,MoOs,mp-1221418
1229,CrZn,,,,,,,,,
1230,CdHg,,,,,,,,,
1231,MnRe,,,,,,,,,
1232,CuLa,6.70948968371372,0.0,7.47094242,-0.16827913250000037,6.06e-05,200.4197582070189,-4.68588602,LaCu,mp-1078920
1233,AuMo,,,,,,,,,
1234,GaV,6.892405334732054,0.0,5.19604973,-0.12623855499999959,0.0001645,29.070855016617376,-6.1814616,VGa,mp-1216325
1235,IrRe,21.361357429094866,0.0,8.90953973,-0.19841707750000026,8.8e-06,29.41703671336699,-10.83989588,ReIr,mp-1219533
1236,AuLa,9.890279565043379,0.0,7.02751153,-0.8209628025000004,0.0001239,112.78319049935824,-4.925907125,LaAu,mp-1002136
1237,LaPd,7.850839881397315,0.0,7.26323699,-0.8333678549999997,0.01991665,103.77807549795575,-5.8896148775,LaPd,mp-1002115
1238,CrTl,,,,,,,,,
1239,NbZn,,,,,,,,,
1240,HfLa,,,,,,,,,
1241,LaW,,,,,,,,,
1242,CrMo,,,,,,,,,
1243,PdPt,16.184384339397095,0.0,5.92635679,-0.04660252499999995,0.0006964,30.934705963292583,-5.67029985,PdPt,mp-1219908
1244,CrIn,,,,,,,,,
1245,RhTi,8.321025549188128,0.0,7.11964578,-0.7544908699999997,0.0048875,30.08807327161448,-8.37127207,TiRh,mp-2583
1246,HfIr,17.03764111781878,0.0,6.71132132,-0.9479878799999994,0.00010885,72.26040876260622,-10.345795475,HfIr,mp-1007786
1247,AuRu,,,,,,,,,
1248,AgCo,,,,,,,,,
1249,PdRu,11.778859340514988,0.0,6.37517657,0.22596802999999976,0.0017685,29.251155902993403,-6.999469995,PdRu,mp-1186459
1250,CrRu,9.806257087092765,0.0,7.32293255,0.1296790199999993,2.9e-05,25.919393767133634,-9.33403927,CrRu,mp-1226177
1251,AlOs,13.121639371456048,0.0,8.56514745,-0.40085489499999927,0.0020531,27.488047442167268,-7.887310035,AlOs,mp-875
1252,RuTa,14.562693596244367,0.0,7.35668537,-0.3195343399999988,0.0005204,32.157629639374065,-10.885617535,TaRu,mp-1601
1253,ReSc,,,,,,,,,
1254,CrTi,,,,,,,,,
1255,HfY,,,,,,,,,
1256,MnNi,7.608402439684274,0.0,6.39035984,-0.04151027982758748,4.3624067,24.80014104308332,-7.512274415,MnNi,mp-11500
1257,MnSn,7.8413147274788235,0.0,8.44974776,0.30129849017241384,3.0731708,36.773088771801696,-6.275702235,MnSn,mp-1009206
1258,CoTi,6.714495321842168,0.0,6.47001277,-0.3986187174999998,0.7931883,26.412394024774137,-7.900304035,TiCo,mp-823
1259,CoPd,10.189907488813713,0.0,5.02925544,0.09526384750000005,2.1078589,26.945822656982067,-6.04713852,CoPd,mp-1226001
1260,CrRe,,,,,,,,,
1261,IrV,14.527589697630965,0.0,8.10013282,-0.5354629100000015,3.8e-06,55.58722362481095,-9.495856205,VIr,mp-569250
1262,RuSn,,,,,,,,,
1263,FeRh,9.581025035928677,0.0,5.95901942,-0.05459775499999964,4.2563326,27.51390442084694,-7.958501055,FeRh,mp-1918
1264,PbTi,,,,,,,,,
1265,PbRe,,,,,,,,,
1266,GaOs,,,,,,,,,
1267,AgAu,14.06033119330126,0.0,4.08285823,-0.04173950166666662,5.4e-06,36.00128871954665,-3.0949448,AgAu,mp-1229092
1268,InMo,,,,,,,,,
1269,CuTa,,,,,,,,,
1270,Pb3Pd,11.435162388328797,0.0,6.74198197,0.027251802500000366,5.71e-05,105.71827580690861,-4.051312095,PdPb3,mp-1186443
1271,AlAu,10.542352100081162,0.0,6.73791858,-0.3940118275000004,3.75e-07,141.09738624953624,-3.9037405125,AlAu,mp-1399
1272,PbTc,,,,,,,,,
1273,RhV,9.323336114622757,0.0,6.77469674,-0.399836162499998,0.00607645,54.80204738699308,-8.6102690275,VRh,mp-971751
1274,MoY,,,,,,,,,
1275,CdHf,11.050607799966917,0.0,3.84291378,-0.0777112725000002,0.00030555,87.42550342153176,-5.5094050475,HfCd,mp-1007758
1276,TaTc,14.258204444681578,0.0,7.2813353,-0.4974595099999988,0.0058188,32.48682918542576,-11.606658105,TaTc,mp-11572
1277,IrMn,15.79371569526229,0.0,8.16173897,-0.15783673482758687,1.2948964,25.98569048909078,-9.15790518,MnIr,mp-2728
1278,AgSc,6.208560589902137,0.0,4.07846109,-0.28702668916666685,0.0023283,40.87427425725645,-4.86952577,ScAg,mp-11237
1279,PtTa,,,,,,,,,
1280,OsPt,,,,,,,,,
1281,ReV,,,,,,,,,
1282,ScV,,,,,,,,,
1283,InLa,6.775540348723317,0.0,7.81371498,-0.5049614575000003,0.000995,62.18215999963752,-4.348806875,LaIn,mp-20582
1284,MoNb,9.231307464958839,0.0,6.37352458,-0.07430704000000077,0.0066525,33.96992167862834,-10.54777713,NbMo,mp-1220327
1285,SnY,6.2813680912824,0.0,6.32023114,-0.5878871266666668,0.0127074,54.885213660513365,-5.817071945,YSn,mp-1094705
1286,HfSc,7.9960282266379785,0.0,4.21965663,0.015142207500000282,0.2055142,46.403121103547434,-8.12968473,HfSc,mp-1224300
1287,AuSc,10.099370522562088,0.0,5.25070166,-0.8081003674999998,0.0032755,39.77690786686617,-5.61127569,ScAu,mp-11256
1288,HfPt,16.38616663728141,0.0,6.30095145,-1.1468232075000007,6.88e-05,75.71437969569514,-9.1608694475,HfPt,mp-1007691
1289,CrNi,8.259656373848346,0.0,7.59359978,0.1516509200000007,0.0050798,22.253254941014262,-7.564783715,CrNi,mp-1226232
1290,OsTi,13.333767140704715,0.0,7.62617406,-0.7067890849999987,0.0100615,29.651738024829797,-10.26798273,TiOs,mp-291
1291,TiV,5.387500532093173,0.0,5.82161176,0.11761264500000124,0.0553406,30.454822859831598,-8.37109186,TiV,mp-1216646
1292,ScY,3.8562905234808573,0.0,3.29516509,0.050892465833333844,0.7728538,57.641581714717184,-6.348379415,YSc,mp-1215893
1293,CuRh,10.310189795421527,0.0,6.22163426,0.060416505000000065,0.2912966,26.80835405832308,-5.65844161,CuRh,mp-1225704
1294,AlTl,,,,,,,,,
1295,CdPt,14.473748234579839,0.0,4.69490767,-0.31458798499999974,1.91e-05,35.27817756731828,-3.80314323,CdPt,mp-1194
1296,VW,13.073760446546535,0.0,6.19581019,-0.06931188999999982,0.0243515,29.820330153588767,-11.08955321,VW,mp-1216231
1297,AgMo,,,,,,,,,
1298,PbTa,,,,,,,,,
1299,MoRe,15.093827410702433,0.0,8.320612,0.10828560750000094,0.0009826,31.0402460075689,-11.536795555,ReMo,mp-1219485
1300,NbV,,,,,,,,,
1301,LaTc,,,,,,,,,
1302,Cr3Ti,,,,,,,,,
1303,Hg3Ni,,,,,,,,,
1304,Pt3V,17.56594321904745,0.0,7.40441044,-0.44400824999999955,0.0018624,60.14047452467364,-7.267778075,VPt3,mp-2705
1305,Tl3Sn,9.968579989239768,0.0,6.16527184,0.026803093749999896,0.0030355,243.82248154496682,-2.74251034125,Tl3Sn,mp-1187553
1306,Ga3Hg,8.139316243171658,0.0,3.12947832,0.08212580250000068,0.001196,83.59680433375186,-2.2648488925,Ga3Hg,mp-1184268
1307,Cd3Ga,7.558816346467995,0.0,2.65508063,0.03964493625000021,0.0015975,178.80215774868893,-1.39702962875,Cd3Ga,mp-1183662
1308,Fe3Ni,8.155723416032492,0.0,5.76262893,0.049448567500000706,7.742422,46.06103922503529,-7.7474796625,Fe3Ni,mp-999189
1309,In3Mn,7.423684899273656,0.0,7.47442375,0.23568178008620677,0.0008347,89.3365091070412,-3.792333045,MnIn3,mp-1186012
1310,OsPb,,,,,,,,,
1311,NiW,,,,,,,,,
1312,Pb3Re,13.4519865420647,0.0,7.69447107,1.02860560375,0.7970096,99.71724827246666,-4.866968355,RePb3,mp-974611
1313,Fe3In,,,,,,,,,
1314,AuY,9.771940250091323,0.0,4.39896153,-0.8858751866666665,0.0004104,97.15620596605832,-5.755853285,YAu,mp-1066254
1315,CrCu,,,,,,,,,
1316,Pb3Ni,,,,,,,,,
1317,PtZn,14.742532793434467,0.0,5.42235856,-0.5655379474999997,0.0002679,29.340874403106103,-4.230722105,ZnPt,mp-894
1318,CdTc,,,,,,,,,
1319,Pb3Ir,,,,,,,,,
1320,In3Ni,7.949465455094601,0.0,8.2974324,0.2162299525,0.002795,84.21220408841316,-3.292488295,In3Ni,mp-1184929
1321,GaIn,,,,,,,,,
1322,AgHf,12.03517773305554,0.0,4.44943307,-0.11512888916666686,1.55e-05,79.01985142026346,-6.5099858025,HfAg,mp-13156
1323,HgZr,11.18802734558798,0.0,4.23882941,-0.1695497450000003,0.0770197,43.311348123572735,-4.59521457,ZrHg,mp-2510
1324,AlMo,,,,,,,,,
1325,Fe3La,,,,,,,,,
1326,CdMn,,,,,,,,,
1327,CrTa,,,,,,,,,
1328,OsSn,,,,,,,,,
1329,LaY,5.438591690974972,0.0,5.66195434,0.03567811916666722,0.017169966666666665,208.6696068587739,-5.665362761666667,LaY,mp-1222780
1330,TaV,11.96040270853948,0.0,5.45409775,0.08577411999999995,0.0022061,32.19468307239578,-10.384292605,TaV,mp-1217812
1331,CuOs,,,,,,,,,
1332,AuPd,14.986629763288876,0.0,4.43663768,-0.06338926000000011,0.0012879,33.6156466172471,-4.2885735,PdAu,mp-1219920
1333,CdZn,,,,,,,,,
1334,W3Ti,,,,,,,,,
1335,LaZr,,,,,,,,,
1336,HgIn,9.485034218796924,0.0,4.48885088,0.004852124999999763,0.0006267,55.21828322772298,-1.52280425,InHg,mp-20132
1337,OsTa,,,,,,,,,
1338,FeLa,,,,,,,,,
1339,V3Tc,,,,,,,,,
1340,NiPb,11.388375322021517,0.0,7.78632183,0.08722107499999954,6.125e-05,77.53983615157607,-4.6589846,NiPb,mp-569446
1341,ReTi,12.813423506748478,0.0,6.53705914,-0.3981583924999992,0.0022369,30.334517646327424,-10.567948405,TiRe,mp-2179
1342,AlHf,8.963278336785484,0.0,5.87322717,-0.3942342750000005,6.85e-05,76.13141176693006,-7.245614575,HfAl,mp-249
1343,IrPt,21.280424520445873,0.0,8.63356331,0.08132010000000012,0.0020906,30.22159827757851,-7.373348965,IrPt,mp-1223665
1344,GaIr,15.173586448871912,0.0,8.029264,-0.3989228299999992,0.0078514,28.66570830639327,-6.332183,GaIr,mp-11388
1345,CrTc,,,,,,,,,
1346,OsZr,13.118862448190253,0.0,6.30463923,-0.5202207299999984,2.7e-05,35.6254487991304,-10.40773827,ZrOs,mp-11541
1347,AuIr,,,,,,,,,
1348,NbSn,,,,,,,,,
1349,IrSc,11.65987101077144,0.0,7.08362767,-1.0584678225000008,6.3e-06,33.77695049554644,-8.643917585,ScIr,mp-1129
1350,NiSn,8.733993133611321,0.0,9.46618233,-0.24105055531250041,0.01055634375,539.6574450950806,-5.1271089453125,NiSn,mp-680646
1351,AlIr,13.244937958176171,0.0,10.58671474,-0.9589795700000003,1.08e-05,27.481271549651655,-7.250982695,AlIr,mp-1885
1352,CuMo,,,,,,,,,
1353,IrTl,,,,,,,,,
1354,InPb,8.81947142577353,0.0,6.68029603,0.023087330000000073,0.0046548,60.62987715859624,-3.20904931,InPb,mp-1223654
1355,RhZr,8.702258262059981,0.0,5.42824024,-0.8099204024999995,6.2e-06,148.17285767532087,-8.7530254975,ZrRh,mp-669917
1356,CuNi,9.147754592774849,0.0,7.37300771,0.01871783499999946,0.1003146,22.18941239832405,-4.9207964,CuNi,mp-1225687
1357,CdTi,6.897648281327489,0.0,4.26634033,-0.06034128749999912,0.00642205,77.17061516082208,-4.4609690975,TiCd,mp-30500
1358,TlW,,,,,,,,,
1359,CrZr,,,,,,,,,
1360,GaLa,6.140433114977302,0.0,6.01089897,-0.5917130074999997,0.0010764,112.83755342761897,-4.57376152,LaGa,mp-1002133
1361,CdNi,9.08395498283246,0.0,4.67474285,-0.020390764583333738,0.036596916666666666,375.3328252340944,-3.3634030545833333,CdNi,mp-985556
1362,AuTi,11.810856228483626,0.0,5.96377365,-0.42270439749999955,0.0001622,68.84440861436234,-6.0071715875,TiAu,mp-998972
1363,IrNb,14.60516010633782,0.0,7.1614056,-0.5196198599999988,2e-06,32.41720788021917,-9.98948759,NbIr,mp-1359
1364,NbTi,6.618459515539193,0.0,5.3368817,0.034638470000000865,0.0224333,35.31935135033959,-8.96354047,TiNb,mp-1216634
1365,CdRh,,,,,,,,,
1366,AlIn,,,,,,,,,
1367,InPt,13.238914562494942,0.0,8.10101851,-0.4535021070000006,0.0013775,194.35293406731273,-4.864797827,InPt,mp-510438
1368,SnW,,,,,,,,,
1369,AuPt,19.39378361642628,0.0,5.84462766,0.040778164999999866,0.0005362,33.568245309072,-4.63161646,PtAu,mp-1219709
1370,PdSn,9.344015419425425,0.0,7.66668448,-0.5421510162500001,3.25e-06,160.03276676383982,-5.12654197625,SnPd,mp-2369
1371,IrNi,16.09393655787321,0.0,8.65149443,0.012379094999999118,0.0521437,25.88841579671865,-7.296747015,NiIr,mp-1220071
1372,GaSc,4.705646545561079,0.0,3.71023969,-0.6021950299999999,0.00028075,80.93630137640426,-5.2824745425,ScGa,mp-11411
1373,HfTa,14.9791769406944,0.0,5.05624267,0.15713252499999975,0.0041787,39.8460238582517,-10.7503485,HfTa,mp-1224292
1374,PdRh,11.734463073808108,0.0,5.65577112,0.0780527400000004,0.0250699,29.621565827023066,-6.17944551,PdRh,mp-1219925
1375,PbPt,14.362084615533199,0.0,6.84209896,-0.23028641249999993,0.00012665,93.0238632831386,-5.1220350425,PtPb,mp-1066274
1376,CuMn,,,,,,,,,
1377,GaY,5.438626464468515,0.0,3.1973208,-0.6681645816666668,5.305e-05,96.8661496558848,-5.41524687,YGa,mp-11420
1378,HgRh,,,,,,,,,
1379,NbZr,7.481256512512194,0.0,4.5080935,0.11082822500000056,0.0037446,40.869563665747236,-9.21367461,ZrNb,mp-1215202
1380,AuCr,12.486964826608203,0.0,5.20822996,0.4717823050000005,3.2154804,33.10750400438172,-5.9916822,CrAu,mp-1226221
1381,CoFe,8.290362741274125,0.0,5.61811755,-0.06828567250000006,4.4792815,22.989787388005283,-7.85709309,FeCo,mp-2090
1382,TiW,11.855525692968548,0.0,6.31941635,-0.019594294999999207,0.0001275,32.45394050580856,-10.44618395,TiW,mp-1216621
1383,CrW,,,,,,,,,
1384,PdV,,,,,,,,,
1385,NiRu,10.513945421859965,0.0,7.90513542,0.15559049999999885,3e-07,25.23252275603983,-7.371514955,NiRu,mp-1219922
1386,AuCo,,,,,,,,,
1387,CoZn,8.407542031358526,0.0,4.22517529,0.036507519999999793,1.3448084,24.558315813846974,-4.14738168,ZnCo,mp-1187978
1388,InW,,,,,,,,,
1389,LaV,6.029222091670541,0.0,6.79544548,0.8212424675000003,0.0001298,52.28673045502144,-6.18793917,LaV,mp-973891
1390,AgPb,,,,,,,,,
1391,FeIr,16.309018583796455,0.0,8.29546383,0.014439910000001888,2.3043145,25.25698525772617,-8.63942382,FeIr,mp-1224967
1392,SnZr,7.6437901541562185,0.0,7.5085729,-0.4064592400000002,0.000412825,182.42447863017557,-6.676457045,ZrSn,mp-1094260
1393,InRe,,,,,,,,,
1394,PbSc,,,,,,,,,
1395,OsV,14.486594620813907,0.0,7.97879298,-0.23369433999999956,0.1551895,27.644502243828356,-10.38853965,VOs,mp-12778
1396,TaY,,,,,,,,,
1397,AuNb,,,,,,,,,
1398,FeTa,13.88255807786948,0.0,5.97418211,-0.19112404884615314,1.1964959153846153,368.20661829422056,-10.354661208846153,TaFe,mp-1218218
1399,NiZn,8.555705663825727,0.0,5.44053247,-0.2550331775000001,0.001038,24.086485855881058,-3.77467438,ZnNi,mp-429
1400,PbRh,11.845276737698486,0.0,7.20148593,-0.09223297000000012,0.0014663999999999999,130.41712125104266,-5.617782525,RhPb,mp-442
1401,CuY,5.830094463983393,0.0,4.42336203,-0.25872740416666584,1.56e-05,173.6865529465042,-5.5413680675,YCu,mp-1080443
1402,AgTl,,,,,,,,,
1403,MoPb,12.306854328215538,0.0,9.11763827,0.973210657500001,0.0176934,81.80413925840497,-6.3059016875,MoPb,mp-1065115
1404,AgSn,,,,,,,,,
1405,AgZn,8.853682791786275,0.0,3.43394796,-0.04962588916666677,0.0004402,32.49874280768193,-2.09562072,ZnAg,mp-1912
1406,PtSc,11.005775026874286,0.0,6.24827201,-1.2274957424999995,0.0001217,36.21695432133778,-7.42918415,ScPt,mp-892
1407,AgRh,10.893824043721382,0.0,4.29850172,0.25039278833333345,0.4080434,32.12810870243021,-4.83512652,AgRh,mp-1183233
1408,GaNb,,,,,,,,,
1409,PtTc,16.1781829839038,0.0,8.38152261,-0.056685119999999145,0.0003373,30.08232953475713,-8.27244893,TcPt,mp-1187458
1410,NiTa,14.083728664670831,0.0,6.94239565,-0.2580958830769235,0.05274232307692307,367.3131114281722,-9.076895423076923,TaNi,mp-1217954
1411,Co3La,,,,,,,,,
1412,ScTl,,,,,,,,,
1413,GaMo,,,,,,,,,
1414,MoTi,6.858149713755793,0.0,6.39371581,0.7005007299999999,4.955e-05,69.63894097312479,-8.66984326,TiMo,mp-998968
1415,AuSn,10.944865133940603,0.0,6.43862798,-0.19292818999999994,6.2e-05,95.78798255068479,-3.82601645,SnAu,mp-1775
1416,AlSc,3.0996204509067518,0.0,6.01564798,-0.4463036574999997,0.0247033,38.53857237196983,-5.485326125,ScAl,mp-331
1417,MnPd,8.761293366923274,0.0,4.9949885,-0.2015563698275864,4.4578326,30.582395339513035,-7.370653075,MnPd,mp-238
1418,AlMn,5.127964867313004,0.0,7.46429357,-0.27244015482758677,2.3229716,26.527223256637324,-6.726081305,MnAl,mp-771
1419,OsPd,,,,,,,,,
1420,MoSn,,,,,,,,,
1421,CuRu,,,,,,,,,
1422,HfZr,9.739729432121054,0.0,4.60882106,0.0017467599999996253,0.0001364,45.9838886624408,-9.25069594,HfZr,mp-983459
1423,ScTi,,,,,,,,,
1424,WZn,,,,,,,,,
1425,AuHg,,,,,,,,,
1426,CdGa,,,,,,,,,
1427,CuGa,,,,,,,,,
1428,PdTa,14.241042305083717,0.0,6.19372251,-0.36452036749999905,5.875e-05,67.01554296425013,-8.8816524775,TaPd,mp-999133
1429,GaTl,,,,,,,,,
1430,NbNi,8.842814700639183,0.0,6.45159103,-0.2034333584615382,0.11871216153846155,370.08415918485747,-8.143996778461538,NbNi,mp-1220799
1431,GaHf,11.05690500671051,0.0,4.69379373,-0.5067073183333323,4.245e-05,447.323061657314,-6.999344663333333,HfGa,mp-510188
1432,RhTl,,,,,,,,,
1433,NiPt,15.71533577019697,0.0,7.46557407,-0.08705341999999927,0.9860684,26.815035522139087,-6.012418175,NiPt,mp-945
1434,NiRh,10.544070146629306,0.0,7.09434482,0.057279859999999516,1.2363118,25.449497474689053,-6.50188582,NiRh,mp-1220054
1435,AlNb,,,,,,,,,
1436,SnTl,9.047267403417562,0.0,6.61861926,0.03847137999999983,0.0073013,59.30067310755621,-3.13850257,TlSn,mp-2556
1437,AlCo,6.13676897511371,0.0,8.30481329,-0.6102619425000002,0.0004685,23.247538259608053,-6.037208755,AlCo,mp-284
1438,AgRe,,,,,,,,,
1439,HfPd,12.629880160423863,0.0,5.5004282,-0.6904080625000004,1.57e-05,74.9182382501923,-8.2572439175,HfPd,mp-1007692
1440,NbRu,9.954476229634286,0.0,6.79885952,-0.17830781500000015,0.0040924,32.357840790130716,-9.86615489,NbRu,mp-432
1441,HfRh,13.277643936174565,0.0,6.4003215,-0.8712925850000008,0.0028276,35.19210359620966,-9.51913975,HfRh,mp-11457
1442,OsRh,,,,,,,,,
1443,CdRu,,,,,,,,,
1444,HfNi,12.18394482113595,0.0,6.1629819,-0.5172367775000009,3.85e-06,64.65103173576162,-8.3857400625,HfNi,mp-1018056
1445,TaW,17.659810867661008,0.0,5.95769548,-0.06753677000000025,1.35e-05,34.300736870939204,-12.475488645,TaW,mp-1217811
1446,AuIn,,,,,,,,,
1447,PtTl,13.06264728733433,0.0,4.78134078,0.5153828933333333,0.002998566666666667,152.34225717532638,-3.700897421666667,TlPt,mp-11553
1448,SnTc,,,,,,,,,
1449,CoIr,16.48486572963533,0.0,7.95638011,0.08849828749999933,0.0020098,25.2986416281192,-7.88487582,CoIr,mp-1226027
1450,CdSc,5.8558603223427665,0.0,3.52973275,-0.2985059474999998,0.0001293,44.62434053783235,-3.91784189,ScCd,mp-1211
1451,IrW,20.517736357028184,0.0,8.2418013,-0.30821922000000157,6.78e-05,60.870003289080515,-11.206497665,IrW,mp-30744
1452,NbPd,9.852773463980851,0.0,5.232907,-0.1272863700000002,0.0002222,33.59350970607073,-7.76618236,NbPd,mp-1220332
1453,IrTc,16.668023422789012,0.0,9.35774375,-0.21851007500000108,6.19e-05,28.912646332891605,-9.81803524,TcIr,mp-1217409
